acc,accuracy,average_response_time,avg_rt,background,batchId,batchTitle,bidi,canvas_backend,clock_backend,color_backend,compensation,componentId,componentPos,componentResultId,componentTitle,coordinates,correct,count_end,count_experiment,count_osweb,count_prestudy,count_prestudy_isi,count_prestudy_sequence,count_prestudy_stimpres,count_start,count_study,count_study_isi,count_study_logger,count_study_response,count_study_sequence,count_study_start,count_study_stimpres,count_study_stimpres_2,count_test,count_test_isi,count_test_logger,count_test_response,count_test_sequence,count_test_start,count_test_stimpres,count_test_stimpres_2,datetime,description,disable_garbage_collection,experiment_path,fampict,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,groupMemberId,groupResultId,height,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,response,response_start,response_study_response,response_study_start,response_test_response,response_test_start,response_time,response_time_start,response_time_study_response,response_time_study_start,response_time_test_response,response_time_test_start,round_decimals,sampler_backend,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stim,studyId,studyResultId,studyTitle,subject_nr,subject_parity,time_prestudy,time_prestudy_isi,time_prestudy_stimpres,time_start,time_study,time_study_isi,time_study_logger,time_study_response,time_study_start,time_study_stimpres,time_study_stimpres_2,time_test,time_test_isi,time_test_logger,time_test_response,time_test_start,time_test_stimpres,time_test_stimpres_2,title,total_correct,total_response_time,total_responses,uniform_coordinates,width,workerId
0,0,1801,1801,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,32,32,32,32,0,32,32,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1679,15947,1575,19303,1679,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p2sarrcol4.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,739495,740998,735808,546685,735808,737491,visual_patterns,0,194466,108,yes,1366,2619
0,0,1795,1795,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,33,33,33,33,0,33,33,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1181,15947,1575,19303,1181,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p5sarrcol1.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,744205,745708,741020,546685,741019,742202,visual_patterns,0,195647,109,yes,1366,2619
0,0,1802,1802,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,34,34,34,34,0,34,34,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,down,space,left,space,down,right,2617,15947,1575,19303,2617,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p8sarr2.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,750352,751855,745724,546685,745724,748348,visual_patterns,0,198264,110,yes,1366,2619
0,0,1803,1803,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,35,35,35,35,0,35,35,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1912,15947,1575,19303,1912,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p5sarr3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,755797,757300,751875,546685,751875,753793,visual_patterns,0,200176,111,yes,1366,2619
0,0,1800,1800,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,36,36,36,36,0,36,36,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,space,left,space,left,right,1445,15947,1575,19303,1445,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p7sarr1.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,760774,762277,757315,546685,757315,758770,visual_patterns,0,201621,112,yes,1366,2619
0,0,1797,1797,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,37,37,37,37,0,37,37,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1444,15947,1575,19303,1444,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p1sarrcol4.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,765752,767255,762300,546685,762300,763748,visual_patterns,0,203065,113,yes,1366,2619
0,0,1797,1797,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,38,38,38,38,0,38,38,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,down,space,left,space,down,right,1755,15947,1575,19303,1755,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p3sarrsha4.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,771047,772550,767281,546685,767281,769043,visual_patterns,0,204820,114,yes,1366,2619
0,0,1797,1797,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,39,39,39,39,0,39,39,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,down,space,left,space,down,right,1877,15947,1575,19303,1877,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p3sarr1.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,776458,777961,772566,546685,772566,774454,visual_patterns,0,206697,115,yes,1366,2619
0,0,1794,1794,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,40,40,40,40,0,40,40,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,space,left,space,left,right,1407,15947,1575,19303,1407,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p2sarrsha3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,781402,782905,777981,546685,777981,779398,visual_patterns,0,208104,116,yes,1366,2619
0,0,1797,1797,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,41,41,41,41,0,41,41,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,2141,15947,1575,19303,2141,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p9sarr3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,787081,788584,782925,546685,782925,785077,visual_patterns,0,210245,117,yes,1366,2619
0,0,1798,1798,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,42,42,42,42,0,42,42,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1949,15947,1575,19303,1949,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p10sarr4.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,792560,794063,788602,546685,788602,790556,visual_patterns,0,212194,118,yes,1366,2619
0,0,1794,1794,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,43,43,43,43,0,43,43,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1236,15947,1575,19303,1236,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p4sarrcol1.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,797353,798856,794106,546685,794106,795349,visual_patterns,0,213430,119,yes,1366,2619
0,0,1798,1798,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,44,44,44,44,0,44,44,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,2372,15947,1575,19303,2372,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p5sarrshacol4.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,803266,804769,798879,546685,798879,801262,visual_patterns,0,215802,120,yes,1366,2619
0,0,1799,1799,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,45,45,45,45,0,45,45,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1870,15947,1575,19303,1870,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p3sarr3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,808678,810181,804789,546685,804789,806674,visual_patterns,0,217672,121,yes,1366,2619
0,0,1795,1795,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,46,46,46,46,0,46,46,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1365,15947,1575,19303,1365,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p2sarr3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,813572,815075,810200,546685,810200,811568,visual_patterns,0,219037,122,yes,1366,2619
0,0,1800,1800,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,47,47,47,47,0,47,47,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,2384,15947,1575,19303,2384,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p4sarr2.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,819485,820987,815090,546685,815090,817481,visual_patterns,0,221421,123,yes,1366,2619
0,0,1810,1810,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,48,48,48,48,0,48,48,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,space,left,space,left,right,2968,15947,1575,19303,2968,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p2sarrshacol3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,825982,827485,820994,546685,820994,823978,visual_patterns,0,224389,124,yes,1366,2619
0,0,1810,1810,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,49,49,49,49,0,49,49,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1866,15947,1575,19303,1866,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p2sarrcol2.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,831377,832880,827504,546685,827504,829373,visual_patterns,0,226255,125,yes,1366,2619
0,0,1818,1818,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,50,50,50,50,0,50,50,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,down,space,left,space,down,right,2805,15947,1575,19303,2805,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p4sarrsha3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,837724,839227,832899,546685,832899,835720,visual_patterns,0,229060,126,yes,1366,2619
0,0,1822,1822,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,51,51,51,51,0,51,51,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,down,space,left,space,down,right,2309,15947,1575,19303,2309,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p4sarrsha1.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,843587,845090,839266,546685,839266,841583,visual_patterns,0,231369,127,yes,1366,2619
0,0,1831,1831,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,52,52,52,52,0,52,52,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,None,space,left,space,None,right,3003,15947,1575,19303,3003,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p5sarrshacol3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,850117,851620,845110,546685,845109,848115,visual_patterns,0,234372,128,yes,1366,2619
0,0,1826,1826,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,53,53,53,53,0,53,53,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1200,15947,1575,19303,1200,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p5sarrshacol2.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,854844,856347,851636,546685,851636,852840,visual_patterns,0,235572,129,yes,1366,2619
0,0,1824,1824,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,54,54,54,54,0,54,54,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,space,left,space,left,right,1530,15947,1575,19303,1530,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p1sarrsha3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,859905,861408,856366,546685,856366,857901,visual_patterns,0,237102,130,yes,1366,2619
0,0,1830,1830,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,55,55,55,55,0,55,55,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,2614,15947,1575,19303,2614,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p3sarrshacol2.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,866052,867555,861423,546685,861423,864048,visual_patterns,0,239716,131,yes,1366,2619
0,0,1828,1828,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,56,56,56,56,0,56,56,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,space,left,space,left,right,1604,15947,1575,19303,1604,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p10sarr2.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,871180,872683,867571,546685,867571,869176,visual_patterns,0,241320,132,yes,1366,2619
0,0,1829,1829,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,57,57,57,57,0,57,57,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1916,15947,1575,19303,1916,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p5sarrcol3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,876642,878144,872706,546685,872706,874638,visual_patterns,0,243236,133,yes,1366,2619
0,0,1826,1826,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,58,58,58,58,0,58,58,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1415,15947,1575,19303,1415,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p5sarr4.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,881619,883122,878190,546685,878190,879615,visual_patterns,0,244651,134,yes,1366,2619
0,0,1835,1835,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,59,59,59,59,0,59,59,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,None,space,left,space,None,right,3007,15947,1575,19303,3007,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p3sarrsha1.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,888150,889653,883138,546685,883137,886146,visual_patterns,0,247658,135,yes,1366,2619
0,0,1837,1837,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,60,60,60,60,0,60,60,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,2140,15947,1575,19303,2140,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p5sarr1.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,893831,895332,889669,546685,889669,891825,visual_patterns,0,249798,136,yes,1366,2619
0,0,1838,1838,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,61,61,61,61,0,61,61,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,2023,15947,1575,19303,2023,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p1sarrcol2.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,899391,900894,895348,546685,895348,897387,visual_patterns,0,251821,137,yes,1366,2619
0,0,1832,1832,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,62,62,62,62,0,62,62,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1053,15947,1575,19303,1053,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p6sarr4.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,903984,905487,900916,546685,900916,901980,visual_patterns,0,252874,138,yes,1366,2619
0,0,1831,1831,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,63,63,63,63,0,63,63,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1678,15947,1575,19303,1678,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p6sarr3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,909195,910698,905506,546685,905506,907191,visual_patterns,0,254552,139,yes,1366,2619
0,0,1831,1831,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,64,64,64,64,0,64,64,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1798,15947,1575,19303,1798,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p4sarr3.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,914523,916026,910717,546685,910716,912519,visual_patterns,0,256350,140,yes,1366,2619
0,0,1826,1826,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1078,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,65,65,65,65,0,65,65,Wed Sep 29 2021 14:32:17 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,space,left,space,right,right,1181,15947,1575,19303,1181,16768,2,legacy,1632918611674,1024,2,48000,-16,experiment,p1sarrsha2.png,70,1106,visual_patterns_original,0,even,89,127406,124401,89,89,545175,546678,541580,128911,541580,543171,89,919242,920753,916047,546685,916047,917230,visual_patterns,0,257531,141,yes,1366,2619
